timestamp,userid,movieid,minute_watched
1698607377333969165,2023-10-29T15:22:57,194229,the+lord+of+the+rings+the+two+towers+2002,116
1698607377323896729,2023-10-29T15:22:57,505290,pulp+fiction+1994,47
1698607377319983663,2023-10-29T15:22:57,9737,the+lord+of+the+rings+the+two+towers+2002,46
1698607377319853427,2023-10-29T15:22:57,168742,whirlpool+1949,80
1698607377318169218,2023-10-29T15:22:57,120844,whiplash+2014,67
1698607377316312393,2023-10-29T15:22:57,374088,the+avengers+2012,121
1698607377314840622,2023-10-29T15:22:57,204944,the+lord+of+the+rings+the+two+towers+2002,39
1698607377314836467,2023-10-29T15:22:57,330697,avatar+2009,144
1698607377314829270,2023-10-29T15:22:57,510098,the+matrix+1999,79
1698607377314743782,2023-10-29T15:22:57,283947,woody+allen+a+documentary+2011,14
1698607377314738630,2023-10-29T15:22:57,200228,how+to+train+your+dragon+2010,10
1698607377314734241,2023-10-29T15:22:57,505805,the+lord+of+the+rings+the+return+of+the+king+2003,120
1698607377312435689,2023-10-29T15:22:57,242086,the+dark+knight+2008,90
1698607377308298039,2023-10-29T15:22:57,275270,raiders+of+the+lost+ark+1981,108
1698607377306583965,2023-10-29T15:22:57,36810,whiplash+2014,39
1698607377303443513,2023-10-29T15:22:57,248280,pulp+fiction+1994,58
1698607377303369543,2023-10-29T15:22:57,476330,the+lord+of+the+rings+the+return+of+the+king+2003,110
1698607377303367072,2023-10-29T15:22:57,134929,tangled+2010,57
1698607377299975769,2023-10-29T15:22:57,536572,seven+samurai+1954,49
1698607377299963091,2023-10-29T15:22:57,236683,whiplash+2014,100
1698607377299958436,2023-10-29T15:22:57,535969,love+letter+1995,103
1698607377299952951,2023-10-29T15:22:57,30907,the+lord+of+the+rings+the+two+towers+2002,119
1698607377299949636,2023-10-29T15:22:57,405240,the+lord+of+the+rings+the+two+towers+2002,94
1698607377299861634,2023-10-29T15:22:57,274251,dawn+of+the+planet+of+the+apes+2014,76
1698607377299856706,2023-10-29T15:22:57,98084,one+flew+over+the+cuckoos+nest+1975,25
1698607377299852305,2023-10-29T15:22:57,75802,the+lord+of+the+rings+the+two+towers+2002,40
1698607377297885679,2023-10-29T15:22:57,409839,foreign+correspondent+1940,31
1698607377297808156,2023-10-29T15:22:57,425741,private+fears+in+public+places+2006,93
1698607377294560472,2023-10-29T15:22:57,21534,pulp+fiction+1994,129
1698607377289113187,2023-10-29T15:22:57,478378,dances+with+wolves+1990,115
1698607377289088985,2023-10-29T15:22:57,485743,the+shining+1980,117
1698607377289043695,2023-10-29T15:22:57,351732,thy+womb+2012,79
1698607377289039725,2023-10-29T15:22:57,147459,the+lord+of+the+rings+the+two+towers+2002,97
1698607377289027266,2023-10-29T15:22:57,143137,interstellar+2014,99
1698607377289023020,2023-10-29T15:22:57,391832,the+lord+of+the+rings+the+return+of+the+king+2003,87
1698607377289016910,2023-10-29T15:22:57,90481,super+high+me+2007,80
1698607377289013457,2023-10-29T15:22:57,374245,up+2009,24
1698607377289006725,2023-10-29T15:22:57,530106,first+blood+1982,79
1698607377289004373,2023-10-29T15:22:57,188305,whiplash+2014,15
1698607377289002210,2023-10-29T15:22:57,29945,when+in+rome+2010,77
1698607377288999213,2023-10-29T15:22:57,153256,the+lord+of+the+rings+the+two+towers+2002,25
1698607377288901181,2023-10-29T15:22:57,517601,the+lord+of+the+rings+the+two+towers+2002,52
1698607377288890730,2023-10-29T15:22:57,311243,my+life+without+me+2003,98
1698607377288854781,2023-10-29T15:22:57,109269,hellboy+ii+the+golden+army+2008,98
1698607377286861519,2023-10-29T15:22:57,342522,the+lord+of+the+rings+the+return+of+the+king+2003,9
1698607377280622561,2023-10-29T15:22:57,128196,the+lord+of+the+rings+the+two+towers+2002,55
1698607377276946777,2023-10-29T15:22:57,526607,interstellar+2014,15
1698607377273965967,2023-10-29T15:22:57,194610,the+lord+of+the+rings+the+return+of+the+king+2003,36
1698607377273959096,2023-10-29T15:22:57,276671,the+lord+of+the+rings+the+return+of+the+king+2003,172
1698607377273949016,2023-10-29T15:22:57,17356,the+battle+of+algiers+1966,120
1698607377273940926,2023-10-29T15:22:57,310748,straight+to+hell+1986,79
1698607377273936043,2023-10-29T15:22:57,514505,the+lord+of+the+rings+the+two+towers+2002,112
1698607377273916790,2023-10-29T15:22:57,547259,the+lord+of+the+rings+the+two+towers+2002,21
1698607377273896954,2023-10-29T15:22:57,143837,the+beaver+2011,92
1698607377270945616,2023-10-29T15:22:57,10918,the+lord+of+the+rings+the+return+of+the+king+2003,22
1698607377270941253,2023-10-29T15:22:57,578380,the+lord+of+the+rings+the+two+towers+2002,112
1698607377270937222,2023-10-29T15:22:57,569465,pulp+fiction+1994,33
1698607377270920475,2023-10-29T15:22:57,570456,the+lord+of+the+rings+the+two+towers+2002,140
1698607377269782970,2023-10-29T15:22:57,563811,the+lion+king+1+2004,38
1698607377268676692,2023-10-29T15:22:57,22827,whiplash+2014,105
1698607377268673058,2023-10-29T15:22:57,298995,3+bad+men+1926,91
1698607377268650794,2023-10-29T15:22:57,135107,drunken+master+1978,12
1698607377268645852,2023-10-29T15:22:57,562456,the+lord+of+the+rings+the+two+towers+2002,72
1698607377263086978,2023-10-29T15:22:57,199511,the+dark+knight+2008,27
1698607377263083895,2023-10-29T15:22:57,349922,the+lord+of+the+rings+the+two+towers+2002,111
1698607377263081039,2023-10-29T15:22:57,541563,pulp+fiction+1994,149
1698607377263057907,2023-10-29T15:22:57,447127,gone+girl+2014,94
1698607377263050091,2023-10-29T15:22:57,573100,interstellar+2014,5
1698607377263045943,2023-10-29T15:22:57,530229,pulp+fiction+1994,75
1698607377263042450,2023-10-29T15:22:57,15142,forrest+gump+1994,22
1698607377261309981,2023-10-29T15:22:57,346396,pirates+of+the+caribbean+on+stranger+tides+2011,96
1698607377261303972,2023-10-29T15:22:57,312212,my+neighbor+totoro+1988,3
1698607377261300607,2023-10-29T15:22:57,474154,the+lord+of+the+rings+the+return+of+the+king+2003,21
1698607377261297216,2023-10-29T15:22:57,310645,the+lord+of+the+rings+the+return+of+the+king+2003,2
1698607377261294124,2023-10-29T15:22:57,578298,the+point+1971,0
1698607377261278492,2023-10-29T15:22:57,552437,i+hate+mondays+1971,20
1698607377261259578,2023-10-29T15:22:57,269033,tess+1979,79
1698607377261254223,2023-10-29T15:22:57,405025,the+lord+of+the+rings+the+two+towers+2002,10
1698607377261249730,2023-10-29T15:22:57,451154,born+rich+2003,0
1698607377256996055,2023-10-29T15:22:57,552385,husk+2011,0
1698607377252748033,2023-10-29T15:22:57,2619,pulp+fiction+1994,1
1698607377252702587,2023-10-29T15:22:57,157935,the+lord+of+the+rings+the+return+of+the+king+2003,111
1698607377252697540,2023-10-29T15:22:57,312316,the+lord+of+the+rings+the+two+towers+2002,118
1698607377251107011,2023-10-29T15:22:57,462230,love+exposure+2008,3
1698607377251091671,2023-10-29T15:22:57,480923,one+flew+over+the+cuckoos+nest+1975,6
1698607377250956362,2023-10-29T15:22:57,40073,interstellar+2014,11
1698607377250946132,2023-10-29T15:22:57,530065,the+lord+of+the+rings+the+two+towers+2002,27
1698607377250935445,2023-10-29T15:22:57,140312,dead+presidents+1995,2
1698607377250928214,2023-10-29T15:22:57,28840,the+empire+strikes+back+1980,83
1698607377250920992,2023-10-29T15:22:57,177149,the+dark+knight+2008,6
1698607377250882286,2023-10-29T15:22:57,194026,pulp+fiction+1994,104
1698607377246921475,2023-10-29T15:22:57,46868,whatever+works+2009,15
1698607377246848801,2023-10-29T15:22:57,216116,my+neighbor+totoro+1988,79
1698607377246846126,2023-10-29T15:22:57,108,the+lord+of+the+rings+the+two+towers+2002,115
1698607377246843573,2023-10-29T15:22:57,385738,interstellar+2014,132
1698607377244928134,2023-10-29T15:22:57,474566,the+lord+of+the+rings+the+two+towers+2002,94
1698607377242797614,2023-10-29T15:22:57,378354,cold+fever+1995,13
1698607377242648951,2023-10-29T15:22:57,201937,the+lord+of+the+rings+the+two+towers+2002,11
1698607377242644238,2023-10-29T15:22:57,284776,the+lord+of+the+rings+the+return+of+the+king+2003,108
1698607377240110130,2023-10-29T15:22:57,325651,the+dark+knight+2008,23
1698607377240082567,2023-10-29T15:22:57,37769,the+lord+of+the+rings+the+return+of+the+king+2003,19
1698607377240034349,2023-10-29T15:22:57,260951,interstellar+2014,114
1698607377240030597,2023-10-29T15:22:57,91995,the+magnetic+man+2009,26
1698607377236669156,2023-10-29T15:22:57,374033,the+lord+of+the+rings+the+two+towers+2002,24
1698607377236542308,2023-10-29T15:22:57,159108,fight+club+1999,20
1698607377233363260,2023-10-29T15:22:57,569226,nausica+of+the+valley+of+the+wind+1984,24
1698607377232369468,2023-10-29T15:22:57,164901,whiplash+2014,29
1698607377232352293,2023-10-29T15:22:57,320523,the+lord+of+the+rings+the+return+of+the+king+2003,44
1698607377232343565,2023-10-29T15:22:57,209386,my+neighbor+totoro+1988,69
1698607377232339075,2023-10-29T15:22:57,442059,king+of+kings+1961,58
1698607377232334705,2023-10-29T15:22:57,66281,seven+samurai+1954,104
1698607377232253006,2023-10-29T15:22:57,239636,the+lord+of+the+rings+the+two+towers+2002,159
1698607377229764984,2023-10-29T15:22:57,225352,the+lord+of+the+rings+the+two+towers+2002,31
1698607377229757310,2023-10-29T15:22:57,14043,one+flew+over+the+cuckoos+nest+1975,39
1698607377229752142,2023-10-29T15:22:57,314085,kinsey+2004,38
1698607377229747933,2023-10-29T15:22:57,320441,the+lord+of+the+rings+the+return+of+the+king+2003,77
1698607377229744523,2023-10-29T15:22:57,183031,swing+time+1936,42
1698607377229691328,2023-10-29T15:22:57,328254,the+great+dictator+1940,21
1698607377227991284,2023-10-29T15:22:57,335902,the+lord+of+the+rings+the+return+of+the+king+2003,129
1698607377225862611,2023-10-29T15:22:57,460414,the+lord+of+the+rings+the+two+towers+2002,42
1698607377225795310,2023-10-29T15:22:57,75023,harry+potter+and+the+deathly+hallows+part+1+2010,31
1698607377222049094,2023-10-29T15:22:57,546446,one+flew+over+the+cuckoos+nest+1975,17
1698607377221849146,2023-10-29T15:22:57,333315,the+lord+of+the+rings+the+return+of+the+king+2003,121
1698607377217935995,2023-10-29T15:22:57,85433,oceans+eleven+2001,87
1698607377217931097,2023-10-29T15:22:57,241494,wicked+blood+2014,82
1698607377217923506,2023-10-29T15:22:57,326927,the+lord+of+the+rings+the+two+towers+2002,9
1698607377217913458,2023-10-29T15:22:57,409103,the+dark+knight+2008,105
1698607377215686814,2023-10-29T15:22:57,133963,interstellar+2014,55
1698607377215634417,2023-10-29T15:22:57,29375,the+lord+of+the+rings+the+two+towers+2002,42
1698607377213456471,2023-10-29T15:22:57,357838,fidel+the+untold+story+2001,66
1698607377212462279,2023-10-29T15:22:57,100782,interstellar+2014,139
1698607377212390853,2023-10-29T15:22:57,155387,the+lord+of+the+rings+the+two+towers+2002,35
1698607377210943096,2023-10-29T15:22:57,476367,pulp+fiction+1994,34
1698607377210935106,2023-10-29T15:22:57,81165,the+lord+of+the+rings+the+two+towers+2002,19
1698607377210929933,2023-10-29T15:22:57,559233,interstellar+2014,14
1698607377210925242,2023-10-29T15:22:57,556067,my+neighbor+totoro+1988,13
1698607377210920460,2023-10-29T15:22:57,405250,tangled+2010,55
1698607377210909195,2023-10-29T15:22:57,494777,woman+on+the+beach+2006,49
1698607377210903865,2023-10-29T15:22:57,87927,the+lord+of+the+rings+the+return+of+the+king+2003,57
1698607377210899223,2023-10-29T15:22:57,544918,one+flew+over+the+cuckoos+nest+1975,74
1698607377208953903,2023-10-29T15:22:57,548732,the+great+stone+face+1968,25
1698607377208887237,2023-10-29T15:22:57,205777,one+flew+over+the+cuckoos+nest+1975,94
1698607377208878140,2023-10-29T15:22:57,358887,pulp+fiction+1994,76
1698607377208871224,2023-10-29T15:22:57,323262,the+lord+of+the+rings+the+two+towers+2002,12
1698607377208866311,2023-10-29T15:22:57,396425,fletch+1985,63
1698607377208861249,2023-10-29T15:22:57,337094,interstellar+2014,68
1698607377208787903,2023-10-29T15:22:57,529178,the+lord+of+the+rings+the+return+of+the+king+2003,159
1698607377206957881,2023-10-29T15:22:57,94121,a+touch+of+spice+2003,28
1698607377202992232,2023-10-29T15:22:57,242263,brokeback+mountain+2005,117
1698607377202989456,2023-10-29T15:22:57,114410,after+the+sunset+2004,2
1698607377200506656,2023-10-29T15:22:57,385974,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,157
1698607377200439250,2023-10-29T15:22:57,434877,whiplash+2014,79
1698607377198749824,2023-10-29T15:22:57,117038,blue+valentine+2010,75
1698607377198732361,2023-10-29T15:22:57,371564,interstellar+2014,86
1698607377198714716,2023-10-29T15:22:57,175650,the+lord+of+the+rings+the+two+towers+2002,6
1698607377198707071,2023-10-29T15:22:57,27599,the+lord+of+the+rings+the+return+of+the+king+2003,84
1698607377198702176,2023-10-29T15:22:57,384959,rififi+1955,72
1698607377198700359,2023-10-29T15:22:57,429885,the+last+laugh+1924,42
1698607377198695629,2023-10-29T15:22:57,3629,total+recall+1990,91
1698607377198688785,2023-10-29T15:22:57,285509,notorious+1946,57
1698607377198680465,2023-10-29T15:22:57,291686,the+lord+of+the+rings+the+two+towers+2002,112
1698607377198671373,2023-10-29T15:22:57,328578,the+lord+of+the+rings+the+return+of+the+king+2003,53
1698607377198662725,2023-10-29T15:22:57,47504,the+lord+of+the+rings+the+two+towers+2002,159
1698607377198657104,2023-10-29T15:22:57,300361,seven+samurai+1954,108
1698607377198652701,2023-10-29T15:22:57,80644,bomber+1982,34
1698607377198648794,2023-10-29T15:22:57,492612,the+lord+of+the+rings+the+return+of+the+king+2003,68
1698607377194052466,2023-10-29T15:22:57,566839,the+young+master+1980,79
1698607377192436484,2023-10-29T15:22:57,416454,whiplash+2014,52
1698607377192341596,2023-10-29T15:22:57,116230,seven+samurai+1954,54
1698607377190597803,2023-10-29T15:22:57,72330,one+flew+over+the+cuckoos+nest+1975,74
1698607377190591330,2023-10-29T15:22:57,429455,my+neighbor+totoro+1988,79
1698607377190588326,2023-10-29T15:22:57,361107,the+lord+of+the+rings+the+two+towers+2002,18
1698607377190586022,2023-10-29T15:22:57,381177,spartan+2004,49
1698607377190509504,2023-10-29T15:22:57,243604,the+lord+of+the+rings+the+two+towers+2002,30
1698607377190497292,2023-10-29T15:22:57,127448,the+imitation+game+2014,100
1698607377190490208,2023-10-29T15:22:57,250978,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,58
1698607377190483738,2023-10-29T15:22:57,82906,goodbye+to+language+2014,50
1698607377190462840,2023-10-29T15:22:57,470793,total+recall+1990,70
1698607377190457809,2023-10-29T15:22:57,7863,the+lord+of+the+rings+the+return+of+the+king+2003,80
1698607377190454333,2023-10-29T15:22:57,211798,the+lord+of+the+rings+the+two+towers+2002,102
1698607377190344163,2023-10-29T15:22:57,319537,indiana+jones+and+the+last+crusade+1989,124
1698607377190324869,2023-10-29T15:22:57,89410,interstellar+2014,32
1698607377190322360,2023-10-29T15:22:57,74931,from+dusk+till+dawn+1996,70
1698607377188202163,2023-10-29T15:22:57,349314,the+lord+of+the+rings+the+return+of+the+king+2003,131
1698607377188188214,2023-10-29T15:22:57,457122,the+lord+of+the+rings+the+two+towers+2002,34
1698607377188173377,2023-10-29T15:22:57,579998,the+dark+knight+rises+2012,38
1698607377188137274,2023-10-29T15:22:57,566159,the+lord+of+the+rings+the+two+towers+2002,180
1698607377188116179,2023-10-29T15:22:57,497139,frozen+planet+2011,18
1698607377188106470,2023-10-29T15:22:57,369471,the+lord+of+the+rings+the+return+of+the+king+2003,57
1698607377188096412,2023-10-29T15:22:57,576603,jamon+jamon+1992,51
1698607377188089463,2023-10-29T15:22:57,12121,fight+club+1999,129
1698607377188083230,2023-10-29T15:22:57,273235,my+neighbor+totoro+1988,49
1698607377188073304,2023-10-29T15:22:57,443186,toothless+1997,76
1698607377188071331,2023-10-29T15:22:57,455931,the+lord+of+the+rings+the+two+towers+2002,142
1698607377188051727,2023-10-29T15:22:57,229345,interstellar+2014,139
1698607377188043624,2023-10-29T15:22:57,16958,my+neighbor+totoro+1988,51
1698607377188030006,2023-10-29T15:22:57,240764,one+flew+over+the+cuckoos+nest+1975,107
1698607377188023179,2023-10-29T15:22:57,562876,the+lord+of+the+rings+the+return+of+the+king+2003,12
1698607377188017529,2023-10-29T15:22:57,462445,apocalypse+now+1979,87
1698607377188011599,2023-10-29T15:22:57,6956,pulp+fiction+1994,73
1698607377169979878,2023-10-29T15:22:57,163209,the+lord+of+the+rings+the+return+of+the+king+2003,27
1698607377169963518,2023-10-29T15:22:57,33337,pulp+fiction+1994,84
1698607377169958103,2023-10-29T15:22:57,173835,the+lord+of+the+rings+the+return+of+the+king+2003,16
1698607377167598444,2023-10-29T15:22:57,404899,the+lord+of+the+rings+the+two+towers+2002,53
1698607377165840281,2023-10-29T15:22:57,337970,the+lord+of+the+rings+the+two+towers+2002,76
1698607377164663257,2023-10-29T15:22:57,411366,the+lord+of+the+rings+the+return+of+the+king+2003,202
1698607377164659343,2023-10-29T15:22:57,547901,the+lord+of+the+rings+the+two+towers+2002,52
1698607377164597752,2023-10-29T15:22:57,151698,the+lord+of+the+rings+the+return+of+the+king+2003,2
1698607377164593489,2023-10-29T15:22:57,520476,interstellar+2014,46
1698607377162713702,2023-10-29T15:22:57,521860,lake+tahoe+2008,90
1698607377162708829,2023-10-29T15:22:57,210906,the+lord+of+the+rings+the+return+of+the+king+2003,125
1698607377162705063,2023-10-29T15:22:57,574117,the+lord+of+the+rings+the+two+towers+2002,147
1698607377162701901,2023-10-29T15:22:57,193702,the+lord+of+the+rings+the+return+of+the+king+2003,141
1698607377162698995,2023-10-29T15:22:57,288989,interstellar+2014,46
1698607377162633596,2023-10-29T15:22:57,22550,the+lord+of+the+rings+the+two+towers+2002,149
1698607377162630125,2023-10-29T15:22:57,371076,sweet+movie+1974,40
1698607377162627286,2023-10-29T15:22:57,136220,the+lord+of+the+rings+the+two+towers+2002,121
1698607377162624724,2023-10-29T15:22:57,199480,the+lord+of+the+rings+the+two+towers+2002,54
1698607377161070893,2023-10-29T15:22:57,458139,into+the+woods+2014,34
1698607377161056330,2023-10-29T15:22:57,494506,the+lord+of+the+rings+the+two+towers+2002,165
1698607377161050997,2023-10-29T15:22:57,102408,the+lord+of+the+rings+the+return+of+the+king+2003,39
1698607377155034555,2023-10-29T15:22:57,169648,the+lord+of+the+rings+the+two+towers+2002,74
1698607377155009815,2023-10-29T15:22:57,343428,goodfellas+1990,114
1698607377154084788,2023-10-29T15:22:57,575403,pulp+fiction+1994,73
1698607377153212222,2023-10-29T15:22:57,527983,the+lord+of+the+rings+the+two+towers+2002,80
1698607377153205805,2023-10-29T15:22:57,421040,whiplash+2014,19
1698607377153192784,2023-10-29T15:22:57,52081,veronika+voss+1982,60
1698607377153188418,2023-10-29T15:22:57,454866,the+lord+of+the+rings+the+return+of+the+king+2003,193
1698607377153174218,2023-10-29T15:22:57,131381,the+lord+of+the+rings+the+return+of+the+king+2003,114
