userid,movieid,minute
37168,avatar+2009,14
107587,quantum+of+solace+2008,51
282567,alice+in+wonderland+1951,26
213326,interstellar+2014,7
200332,a+blueprint+for+murder+1953,6
115414,dead+reckoning+1947,80
51754,cat+on+a+hot+tin+roof+1958,73
181297,the+dragonphoenix+chronicles+indomitable+2014,24
335061,2001+a+space+odyssey+1968,82
186155,pride++prejudice+2005,10
105427,patema+inverted+2013,23
347098,torch+song+trilogy+1988,57
83419,man+of+the+year+2006,70
312540,scarlet+street+1945,64
44270,frozen+2013,61
93613,harry+potter+and+the+half-blood+prince+2009,82
28925,nightcrawler+2014,98
25261,count+three+and+pray+1955,22
21370,pinocchio+1940,20
220536,the+good+shepherd+2006,112
40797,my+left+foot+the+story+of+christy+brown+1989,46
37401,from+russia+with+love+1963,98
274023,ivanhoe+1952,6
53467,what+is+to+be+done+1970,50
225997,mystic+river+2003,50
107513,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,74
253216,se7en+1995,6
284020,when+darkness+falls+2006,100
273119,the+cat+returns+2002,18
9765,nightcrawler+2014,8
293278,the+tall+man+2012,54
206704,feast+of+all+saints+2001,36
111114,at+war+with+the+army+1950,64
233302,great+expectations+1998,79
156576,the+human+scale+2013,49
109729,the+first+great+train+robbery+1979,43
222040,the+lord+of+the+rings+the+return+of+the+king+2003,125
116224,avatar+2009,82
220564,how+to+steal+a+million+1966,42
93919,the+ballad+of+narayama+1958,56
42651,brideshead+revisited+2008,70
167882,redes+1936,66
215633,leon+the+professional+1994,58
216403,springsteen++i+2013,29
334806,sleepless+night+2011,30
324267,garage+olimpo+1999,33
144022,threads+1984,28
22483,howls+moving+castle+2004,83
237869,nausica+of+the+valley+of+the+wind+1984,77
299335,rooster+cogburn+1975,45
42986,what+have+i+done+to+deserve+this+1984,24
60967,terminator+2+judgment+day+1991,69
146652,the+ascent+1977,60
100711,the+betrayed+2008,44
165338,swedish+auto+2006,51
182459,someone+i+loved+2009,88
326807,lets+get+those+english+girls+1976,70
91493,the+warrior+and+the+sorceress+1984,39
253527,monty+python+live+at+the+hollywood+bowl+1982,16
149620,now+and+then+1995,18
338930,the+maid+2009,38
252943,the+boys+1962,110
140804,tarzan+1999,24
253958,the+godfather+1972,107
71453,death+watch+1980,76
189589,hard+times+1975,81
126056,detention+2011,14
31981,dear+wendy+2005,70
142053,troy+2004,149
122543,futurama+benders+big+score+2007,36
271156,die+hard+1988,77
211856,monsters_+inc.+2001,32
314698,bolt+2008,97
301190,still+life+2013,4
89988,its+a+wonderful+life+1946,47
157543,the+dark+knight+2008,46
245516,clear+history+2013,65
9098,goodbye+again+1961,36
1312,eloise+at+the+plaza+2003,46
102108,murder+on+the+orient+express+1974,35
306581,fight+club+1999,139
181493,the+hobbit+the+desolation+of+smaug+2013,75
205530,behind+the+candelabra+2013,101
288060,soldier+in+the+rain+1963,51
2864,wreck-it+ralph+2012,106
225540,in+the+house+2012,92
309114,harry+potter+and+the+chamber+of+secrets+2002,98
86867,all+the+presidents+men+1976,127
90560,the+godfather+1972,111
328649,felon+2008,84
281174,from+the+earth+to+the+moon+1998,108
92347,spider-man+2002,76
276227,the+lord+of+the+rings+the+two+towers+2002,97
141438,a+place+at+the+table+2012,62
173372,the+travelling+players+1975,147
110951,rurouni+kenshin+2012,110
50744,unbreakable+2000,14
147835,dead+fury+2008,64
153023,this+must+be+the+place+2011,89
213875,devils+doorway+1950,63
198374,aurora+2011,29
94870,the+dark+knight+2008,123
15517,ponyo+2008,7
100286,california+solo+2012,88
76465,words+and+pictures+2013,98
342862,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,60
343198,two+for+the+seesaw+1962,67
287883,my+sons+1991,31
92191,indiana+jones+and+the+last+crusade+1989,97
158085,michael+1924,32
191581,scott+walker+30+century+man+2006,26
175444,dinotopia+quest+for+the+ruby+sunstone+2005,41
270975,carnal+knowledge+1971,31
350790,apollo+13+1995,88
43626,magnificent+warriors+1987,53
3452,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,126
210190,an+inconvenient+tax+2011,17
236676,being+human+1994,103
184503,vice+2015,32
256180,saving+private+ryan+1998,148
43136,spider-man+2002,27
220907,victorvictoria+1982,87
324469,brubaker+1980,102
149075,nine+12+weeks+1986,81
79963,sunless+1983,66
275802,the+king+and+i+1956,5
341691,we+steal+secrets+the+story+of+wikileaks+2013,88
296192,city+lights+1931,12
214196,interstellar+2014,150
81210,monsters_+inc.+2001,51
324240,casino+royale+2006,4
62939,new+york+a+documentary+film+1999,310
62536,vassilisa+the+beautiful+1940,37
129370,shutter+island+2010,114
138662,the+shawshank+redemption+1994,19
88580,casino+royale+2006,34
54821,broadcast+news+1987,73
138712,the+great+beauty+2013,134
111141,toy+story+3+2010,12
239687,inception+2010,4
113984,red+road+2006,86
95996,the+deep+end+of+the+ocean+1999,89
97819,leon+the+professional+1994,87
325168,far+from+heaven+2002,24
102168,the+little+mermaid+1989,23
325967,the+string+2009,47
176180,werewolves+on+wheels+1971,12
93758,no+escape+1994,116
110422,teheran+43+1980,96
103649,thor+the+dark+world+2013,22
204365,father+of+my+children+2009,24
171749,harry+potter+and+the+order+of+the+phoenix+2007,72
310414,frenchmans+creek+1944,67
193963,whitewash+2013,68
71209,pulp+fiction+1994,90
259251,the+last+emperor+1987,30
85940,raiders+of+the+lost+ark+1981,76
203207,lady+and+the+tramp+1955,65
191194,indiana+jones+and+the+last+crusade+1989,93
146573,westward+ho+1935,23
275039,the+great+santini+1979,91
194221,watchmen+2009,53
274939,nightcrawler+2014,63
230337,the+century+of+the+self+2002,138
90396,holy+rollers+2010,44
239477,4+months_+3+weeks+and+2+days+2007,82
347599,the+private+life+of+sherlock+holmes+1970,70
317863,the+imitation+game+2014,102
80968,the+godfather+1972,28
197184,harry+potter+and+the+philosophers+stone+2001,81
109742,love+and+anarchy+1973,73
306858,triumph+of+the+nerds+the+rise+of+accidental+empires+1996,156
347250,predator+1987,65
139116,a+pure+formality+1994,56
210121,the+precocious+and+brief+life+of+sabina+rivas+2012,29
165061,dr.+no+1962,71
337370,breakfast+on+pluto+2005,91
112471,darktown+strutters+1975,88
352666,the+diary+of+a+teenage+girl+2015,50
203589,the+wool+cap+2004,83
200554,now+where+did+the+seventh+company+get+to+1973,55
343961,a+song+is+born+1948,59
191944,monsters_+inc.+2001,40
18628,the+dark+knight+rises+2012,113
130541,surf+ninjas+1993,53
302752,ginger+snaps+2+unleashed+2004,62
10704,phantasm+ii+1988,66
32791,putins+kiss+2011,55
165466,the+incredibles+2004,107
95315,the+matrix+1999,75
196359,when+did+you+last+see+your+father+2007,61
6809,life+itself+2014,99
88334,dawn+of+the+dead+1978,81
119742,oklahoma+crude+1973,80
39438,independence+day+1996,44
202991,the+lovely+bones+2009,9
203506,song+of+the+sea+2014,37
3830,night+of+the+demons+2+1994,53
129122,paradise+1982,98
256251,killer+holiday+2013,42
304078,heartbeat+1938,8
218590,one+to+another+2006,16
216003,the+godfather+1972,4
70486,dawn+of+the+planet+of+the+apes+2014,52
300094,the+adventures+of+huckleberry+finn+1939,88
47254,terminator+salvation+2009,27
38754,oceans+eleven+2001,30
190460,tabu+2012,37
292443,the+godfather+1972,31
101275,saving+private+ryan+1998,158
161884,lights+in+the+dusk+2006,17
237929,the+fall+of+the+roman+empire+1964,142
61874,inception+2010,32
116502,the+boy+in+the+striped+pyjamas+2008,22
294116,scarface+1983,163
281028,the+lord+of+the+rings+the+two+towers+2002,173
64283,the+godfather+1972,120
212058,dreams+1955,20
56450,leon+the+professional+1994,55
119265,undertow+2004,14
89755,starship+troopers+1997,35
284226,the+guns+of+navarone+1961,117
72156,the+bourne+identity+2002,62
259896,the+three+faces+of+eve+1957,48
145136,seven+days+to+noon+1950,42
54850,anne+of+green+gables+the+sequel+1987,92
245832,iron+man+2008,64
99993,sixteen+candles+1984,69
95097,leon+the+professional+1994,108
14584,sambizanga+1973,38
244328,star+wars+1977,12
98291,the+last+exorcism+part+ii+2013,8
192334,whiplash+2014,28
351512,the+amazing+spider-man+2012,111
22895,the+lion+king+1+2004,75
29076,ice+age+2002,55
93167,from+russia+with+love+1963,86
198187,the+avengers+2012,19
334154,transformers+age+of+extinction+2014,121
67829,whispers+in+the+dark+1992,91
174656,e.t.+the+extra-terrestrial+1982,96
270041,raiders+of+the+lost+ark+1981,99
174050,the+jungle+book+1967,1
233132,sweet+home+1989,49
27677,the+swan+1956,19
279501,a+perfect+getaway+2009,64
43849,lord+of+the+flies+1990,48
91995,hairspray+2007,101
153199,the+way+he+looks+2014,19
276305,its+all+true+1993,18
137598,the+past+2013,58
269271,gold+diggers+of+1935+1935,35
66931,castle+in+the+sky+1986,123
103049,the+little+mermaid+1989,43
289480,harry+potter+and+the+chamber+of+secrets+2002,99
171944,west+side+story+1961,59
284664,nirvana+1997,109
150250,the+hurricane+1999,40
262743,dave+1993,49
171189,up+2009,81
30980,the+russia+house+1990,112
68408,hustle++flow+2005,56
74388,red+beard+1965,98
136326,a+bridge+too+far+1977,158
226544,easier+with+practice+2009,53
238064,sgt.+kabukiman+n.y.p.d.+1991,52
176612,the+incredibles+2004,86
3343,virunga+2014,76
309585,fade+to+black+2004,19
75698,the+terminator+1984,109
231100,the+tourist+2010,87
117442,harry+potter+and+the+deathly+hallows+part+1+2010,141
258884,flirting+with+disaster+1996,15
230498,double+happiness+1994,78
281169,howls+moving+castle+2004,33
81771,summer+of+sam+1999,49
27678,hitch+2005,113
203889,forbidden+games+1952,12
57654,walle+2008,38
126978,monday+night+mayhem+2002,3
85762,tetsuo+ii+body+hammer+1992,35
226631,three+worlds+2012,72
31817,saving+private+ryan+1998,39
190129,leon+the+professional+1994,94
150965,wake+of+death+2004,2
309663,the+hunchback+of+notre+dame+1956,51
203701,interstellar+2014,163
193199,patch+adams+1998,47
245271,the+van+1996,63
289664,harry+potter+and+the+deathly+hallows+part+2+2011,47
189676,the+set-up+1949,36
352543,linda+linda+linda+2005,9
333602,bandolero+1968,87
295259,dont+give+up+the+ship+1959,34
288714,dan+in+real+life+2007,62
225985,the+lord+of+the+rings+the+return+of+the+king+2003,18
185419,indiana+jones+and+the+temple+of+doom+1984,63
117665,monty+python+and+the+holy+grail+1975,21
31193,city+of+god+2002,101
43624,bey+yaar+2014,91
94924,spirited+away+2001,51
23443,chop+shop+2007,57
58678,botched+2007,11
223279,my+sisters+keeper+2009,57
235366,hanna+2011,32
162281,127+hours+2010,71
251112,forrest+gump+1994,65
107796,raiders+of+the+lost+ark+1981,66
321973,the+heat+2013,25
54638,the+kingdom+1994,143
188297,brotherhood+of+death+1976,86
349454,the+shawshank+redemption+1994,97
347677,earth+vs.+the+spider+1958,22
34480,players+2012,104
102177,harry+potter+and+the+goblet+of+fire+2005,78
58136,the+hottest+state+2006,112
230299,the+green+mile+1999,152
266492,adventures+in+babysitting+1987,78
32923,lost+horizon+1973,128
145713,ghost+world+2001,86
238755,spider-man+3+2007,70
93489,princess+mononoke+1997,47
170315,flight+of+the+navigator+1986,10
168799,the+lord+of+the+rings+the+return+of+the+king+2003,165
229990,i+spit+on+your+grave+2+2013,15
302375,maniac+cop+2+1990,20
221597,the+equalizer+2014,44
256868,fed+up+2014,58
218684,the+philadelphia+story+1940,111
177249,interstellar+2014,45
341878,you+are+god+2012,82
48607,insurgent+2015,99
181676,memoirs+of+a+geisha+2005,35
155073,too+many+girls+1940,9
348130,akira+1988,74
115906,punchline+1988,49
351999,the+alamo+1960,137
44668,design+for+scandal+1941,3
344382,22+jump+street+2014,65
3310,derailed+2005,69
276039,better+off+dead...+1985,44
176055,airplane+1980,46
339568,gone+girl+2014,92
306474,angelas+ashes+1999,141
237446,harvey+1950,36
61166,despicable+me+2+2013,38
111427,the+perfect+game+2010,7
148922,standard+operating+procedure+2008,90
187723,despicable+me+2+2013,89
226796,decasia+2002,27
115084,spirited+away+2001,68
171453,scarface+1983,146
12997,minority+report+2002,92
229947,billy+budd+1962,56
322077,sleeping+beauty+1959,40
70779,apartment+for+peggy+1948,71
210804,the+criminal+1960,18
97534,all+about+lily+chou-chou+2001,37
297929,the+killing+of+a+chinese+bookie+1976,82
67242,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,39
64092,yankee+doodle+dandy+1942,63
50223,american+history+x+1998,40
241282,the+navigators+2001,34
41012,pirates+of+the+caribbean+at+worlds+end+2007,166
107102,pressed+2011,58
259650,the+son+of+the+sheik+1926,30
83959,live+free+or+die+hard+2007,77
243294,black+sea+2014,17
208607,iron+man+2008,15
51702,as+i+was+moving+ahead+occasionally+i+saw+brief+glimpses+of+beauty+2000,210
291935,star+wars+episode+iii+-+revenge+of+the+sith+2005,37
169491,rent+2005,56
261963,batman+begins+2005,132
256616,why+worry+1923,21
79046,stonehearst+asylum+2014,82
216039,indiana+jones+and+the+temple+of+doom+1984,31
292470,gambling+city+1975,59
26035,orgazmo+1997,66
161915,the+ten+commandments+1956,214
25349,rec+apocalypse+2014,32
311365,the+cat+returns+2002,8
85718,fanny++alexander+1982,110
305756,the+magnificent+seven+1960,95
278125,scenes+from+a+marriage+1973,26
209981,the+maze+runner+2014,44
304018,night+of+the+eagle+1962,24
114067,that+uncertain+feeling+1941,60
324441,harry+potter+and+the+goblet+of+fire+2005,19
239695,sixteen+candles+1984,5
18082,we+are+legion+the+story+of+the+hacktivists+2012,80
229435,three+1965,4
305237,the+photographer+2014,64
228598,payback+1999,64
327,the+fourth+state+2012,49
267831,lagaan+once+upon+a+time+in+india+2001,5
320852,viridiana+1961,11
226461,a+raisin+in+the+sun+1961,90
214500,dave+chappelles+block+party+2005,68
296276,children+underground+2001,69
174708,graduation+day+1981,81
308459,vodka+lemon+2003,19
224149,night+on+earth+1991,23
7582,the+public+enemy+1931,6
305942,the+imitation+game+2014,39
232575,smashing+pumpkins+if+all+goes+wrong+2008,22
267708,sound+city+2013,11
50771,higher+learning+1995,7
340945,fight+club+1999,6
292997,purple+noon+1960,7
180031,oh_+woe+is+me+1993,5
306714,the+dark+knight+2008,24
113435,end+of+watch+2012,28
251319,lola+and+billy+the+kid+1999,9
93580,leon+the+professional+1994,13
162394,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,0
337800,ong-bak+the+thai+warrior+2003,0
142065,fx+1986,2
96349,the+color+of+pomegranates+1969,0
302345,la+jete+1962,0
291007,my+neighbor+totoro+1988,2
116599,the+green+mile+1999,156
141913,short+term+12+2013,92
274020,the+tracey+fragments+2007,0
87497,the+wind+will+carry+us+1999,0
281847,ice+cold+in+alex+1958,100
160585,rockabilly+vampire+1996,6
240069,willy+wonka++the+chocolate+factory+1971,25
218718,the+wild+bunch+1969,35
83206,rise+of+the+guardians+2012,26
337575,stonehearst+asylum+2014,34
62022,the+red+shoes+1948,24
223667,iron+man+2008,30
298736,the+young+savages+1961,92
17901,blood+ties+2013,27
40302,personal+effects+2009,82
83225,gattaca+1997,99
313863,jupiter+ascending+2015,47
119039,forbidden+games+1952,87
144668,scarface+1983,139
147367,harry+potter+and+the+deathly+hallows+part+2+2011,106
174059,frozen+2013,19
192582,coraline+2009,37
138200,howls+moving+castle+2004,119
300407,the+wind+that+shakes+the+barley+2006,36
82891,cane+toads+the+conquest+2010,81
205537,mulan+1998,75
142287,se7en+1995,10
64502,jackie+brown+1997,73
346325,harry+potter+and+the+deathly+hallows+part+2+2011,101
86122,big+hero+6+2014,80
109327,survive+style+5+2004,112
227528,anatomy+of+a+murder+1959,18
294643,kumiko_+the+treasure+hunter+2015,23
4715,hurt+2009,10
94909,ito+diary+of+an+urban+priest+2010,10
112410,one+flew+over+the+cuckoos+nest+1975,44
61118,who+am+i+1998,52
51228,whiplash+2014,17
196583,the+life+of+oharu+1952,118
192202,storm+2009,91
141593,bang+bang+1971,9
197373,in+bruges+2008,33
136657,eichmann+2007,58
101552,the+long+day+closes+1992,61
222170,my+voyage+to+italy+1999,90
155125,the+man+in+possession+1931,36
125115,the+childrens+hour+1961,89
344414,driven+to+kill+2009,20
183598,not+another+happy+ending+2013,55
177059,mother+and+child+2009,21
245512,dont+come+knocking+2005,113
7940,dick+figures+the+movie+2013,41
323553,the+interpreter+2005,1
79505,toy+story+3+2010,17
38964,men+of+honor+2000,121
134740,star+wars+1977,69
108437,despicable+me+2+2013,11
144316,may+in+the+summer+2013,34
192858,hiding+out+1987,73
81516,no+god_+no+master+2014,83
12060,star+wars+1977,2
339995,reunion+1989,74
251990,control+2004,59
153147,interstellar+2014,160
59550,that+sinking+feeling+1980,2
211011,from+up+on+poppy+hill+2011,28
264159,at+five+in+the+afternoon+2003,81
299487,shakespeare+wallah+1965,21
37661,5050+2011,48
321052,akira+1988,46
26075,a+perfect+murder+1998,4
182479,red+tails+2012,5
45823,the+gods+must+be+crazy+1980,19
34183,the+wedding+singer+1998,37
22811,club+fed+1990,60
299090,harry+potter+and+the+chamber+of+secrets+2002,27
266893,touching+the+void+2003,96
75178,harry+potter+and+the+deathly+hallows+part+2+2011,55
148770,fight+club+1999,31
12102,dreamland+2006,11
8791,rome_+open+city+1945,73
23136,mulan+1998,69
289702,bottle+rocket+1996,74
115586,the+magnificent+one+1973,31
239315,a+tale+of+two+sisters+2003,15
112740,iron+man+3+2013,74
204926,evan+almighty+2007,32
14463,a+very+potter+sequel+2010,79
126645,seven+samurai+1954,58
240879,the+fifth+element+1997,35
168964,gone+girl+2014,65
152406,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,153
177924,the+imitation+game+2014,102
292649,fast_+cheap++out+of+control+1997,43
11445,alien+resurrection+1997,41
208118,not+another+happy+ending+2013,13
344574,the+godfather+1972,85
184698,spider-man+3+2007,106
213089,tess+1979,122
264811,capturing+the+friedmans+2003,10
105099,the+foot+fist+way+2006,25
153681,monty+python+and+the+holy+grail+1975,71
104217,the+magnificent+ambersons+1942,73
18570,peter+pan+1953,49
308431,you+are+so+beautiful+2005,21
300199,alice+in+wonderland+1951,48
292346,harry+potter+and+the+deathly+hallows+part+1+2010,73
52784,hellboy+ii+the+golden+army+2008,72
325784,the+tall+t+1957,24
40923,ice+age+the+meltdown+2006,30
34952,the+wedding+singer+1998,78
313759,im+not+there.+2007,24
325092,the+avengers+2012,82
345865,for+your+eyes+only+1981,60
273224,upswing+2003,52
343658,the+prophecy+forsaken+2005,9
47982,tangled+2010,72
339133,the+sorrow+and+the+pity+1969,7
284619,page+eight+2011,6
249954,wreck-it+ralph+2012,89
319089,stonehearst+asylum+2014,19
220294,walle+2008,65
196124,late+spring+1949,28
15284,the+dark+knight+2008,77
250676,keep+your+distance+2005,36
108416,the+sword+in+the+stone+1963,68
351754,so+dear+to+my+heart+1948,75
4649,interstellar+2014,65
344774,dr.+no+1962,31
141184,interstellar+2014,132
276384,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,153
29090,the+day+they+robbed+the+bank+of+england+1960,62
