userid,movieid,minute
300281,2001+a+space+odyssey+1968,79
15897,the+lord+of+the+rings+the+two+towers+2002,93
202844,howls+moving+castle+2004,16
316083,dead++breakfast+2004,69
208045,the+hobbit+an+unexpected+journey+2012,21
43624,bey+yaar+2014,129
224692,heimat+a+chronicle+of+germany+1984,244
51197,frankenstein+1931,12
210494,new+york_+new+york+1977,70
150251,why+we+fight+war+comes+to+america+1945,71
315198,the+lord+of+the+rings+the+two+towers+2002,22
316133,eureka+1983,36
91603,the+castle+of+cloads+1970,74
255501,the+devil+wears+prada+2006,76
27657,reservoir+dogs+1992,63
76806,hana+and+alice+2004,103
79327,the+tournament+2009,17
46973,the+shawshank+redemption+1994,89
125480,the+fifth+element+1997,72
102931,rango+2011,32
58117,never+say+never+again+1983,17
134876,the+edge+1997,67
45240,the+falcon+and+the+snowman+1985,37
129804,interstellar+2014,167
73968,snow+white+and+the+seven+dwarfs+1937,27
61888,the+lord+of+the+rings+the+return+of+the+king+2003,122
320822,tarzan+1999,50
97247,boys+dont+cry+1999,42
181487,the+king+is+dead+2012,27
345019,the+flying+fleet+1929,27
245721,the+extraordinary+adventures+of+adle+blanc-sec+2010,2
239123,ten+inch+hero+2007,64
228874,saving+private+ryan+1998,64
155890,the+tarnished+angels+1957,9
123592,new+scenes+from+america+2002,26
186210,the+imitation+game+2014,106
99663,maleficent+2014,12
27801,dark+horse+2005,47
251174,to+wong+foo_+thanks+for+everything+julie+newmar+1995,30
91390,the+descendants+2011,103
92124,indiana+jones+and+the+last+crusade+1989,81
155261,whisper+of+the+heart+1995,29
101373,from+russia+with+love+1963,47
283878,snowpiercer+2013,15
60391,how+to+train+your+dragon+2+2014,27
324472,slumdog+millionaire+2008,31
108161,the+hidden+fortress+1958,47
153885,sixteen+candles+1984,46
46796,gone+in+60+seconds+1974,40
58958,the+hunger+games+mockingjay+-+part+1+2014,97
61113,the+round+up+2010,2
300548,toy+story+1995,4
261244,patton+oswalt+no+reason+to+complain+2006,28
329313,the+goonies+1985,81
295739,blue+is+the+warmest+color+2013,119
294056,growth+2010,44
58127,deadheads+2011,81
158542,prime+suspect+6+the+last+witness+2004,83
133227,mansfield+park+1999,62
115681,yoo+hoo+mrs+goldberg+2009,40
166601,one+flew+over+the+cuckoos+nest+1975,2
140942,the+frame+2014,18
327634,blade+runner+1982,47
151034,mulan+1998,34
322085,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,8
139623,whisper+of+the+heart+1995,50
133196,fight+club+1999,84
102900,willy+wonka++the+chocolate+factory+1971,58
160553,from+russia+with+love+1963,104
130065,ice+age+2002,22
256640,pirates+of+the+caribbean+at+worlds+end+2007,40
199289,whale+rider+2003,85
106251,a+hijacking+2012,43
237475,nightcrawler+2014,57
4908,bandidas+2006,76
217250,whiplash+2014,56
249976,green+card+1990,109
285189,inception+2010,115
351239,the+world+before+her+2012,87
106752,friday+the+13th+1980,70
8878,the+fifth+element+1997,30
190537,tea+for+two+1950,13
269085,leon+the+professional+1994,84
52714,ten+skies+2004,29
212201,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,49
54953,gattaca+1997,35
254645,monsters_+inc.+2001,30
192085,life+after+beth+2014,26
102322,willy+wonka++the+chocolate+factory+1971,67
181179,when+a+woman+ascends+the+stairs+1960,104
129521,the+hornets+nest+2014,73
259228,perfume+the+story+of+a+murderer+2006,107
7705,melissa+p.+2005,34
90420,airplane+1980,9
39982,dances+with+wolves+1990,107
181882,topkapi+1964,49
318431,from+beyond+the+grave+1974,30
79422,mad+max+1979,20
331572,pinball+summer+1980,28
346920,the+godfather+1972,138
153989,total+recall+1990,59
71254,the+shawshank+redemption+1994,30
213183,les+misrables+2012,2
116890,hitman+hart+wrestling+with+shadows+1998,92
31389,sal_+or+the+120+days+of+sodom+1975,46
39797,roadgames+1981,67
32060,some+folks+call+it+a+sling+blade+1994,9
89965,before+i+go+to+sleep+2014,16
58594,the+way+he+looks+2014,16
90653,your+friend+the+rat+2007,3
160768,strange+bedfellows+1965,9
54475,trailer+park+boys+countdown+to+liquor+day+2009,0
242309,star+trek+into+darkness+2013,0
78660,beauty+and+the+beast+1991,2
134520,tarzan+1999,36
336284,a+bridge+too+far+1977,114
97864,the+day+the+earth+stood+still+1951,77
130874,the+day+the+earth+stood+still+1951,13
61494,the+great+beauty+2013,2
135953,the+lord+of+the+rings+the+return+of+the+king+2003,23
175008,the+good_+the+bad+and+the+ugly+1966,100
128467,this+is+our+time+2013,85
44550,hiroshima+mon+amour+1959,79
216982,dragon+seed+1944,76
300037,rolling+thunder+1977,5
351803,cesar+and+rosalie+1972,69
168185,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,136
63078,a+touch+of+zen+1971,138
243220,wild+bill+2011,2
46715,endangered+species+1982,14
271113,satantango+1994,374
128856,the+human+condition+ii+road+to+eternity+1959,98
160493,forrest+gump+1994,36
298298,kingsman+the+secret+service+2015,95
61075,versailles+2008,54
144077,shadows+of+forgotten+ancestors+1965,56
64449,the+avengers+2012,42
97193,an+american+werewolf+in+paris+1997,53
238426,agnes+of+god+1985,78
285586,howls+moving+castle+2004,109
91587,scenes+from+a+marriage+1973,73
2531,the+bridge+to+nowhere+2009,105
222741,twelve+2010,6
285555,the+baytown+outlaws+2012,40
297213,north+and+south_+book+i+1985,126
282906,stalker+1979,28
269304,the+adventures+of+picasso+1978,9
278057,prisoner+of+the+mountains+1996,10
183715,van+gogh+1991,29
46873,passage+to+marseille+1944,3
279068,se7en+1995,126
154743,adams+apples+2005,92
298109,snake+and+crane+arts+of+shaolin+1978,78
231297,blade+runner+1982,91
272961,the+little+giant+1933,25
134692,limelight+1952,64
55736,twice-told+tales+1963,75
264811,capturing+the+friedmans+2003,48
300600,princess+mononoke+1997,91
140071,fierce+people+2005,59
184280,el+tren+de+la+memoria+2005,47
326243,pulp+fiction+1994,140
278091,culloden+1964,1
143187,gone+girl+2014,55
28674,the+wolf+of+wall+street+2013,78
61865,sixteen+candles+1984,49
6203,the+amazing+spider-man+2012,11
222467,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,64
112832,the+streetfighter+1974,82
240842,aftermath+2012,4
201643,castle+in+the+sky+1986,55
313759,im+not+there.+2007,62
186461,jfk+1991,113
21724,the+chipmunk+adventure+1987,57
57730,sexual+dependency+2003,79
25120,the+decline+of+western+civilization+part+ii+the+metal+years+1988,90
179109,the+green+mile+1999,158
324611,oliver+twist+1999,105
149437,rush+1991,107
29874,the+mask+of+zorro+1998,61
295331,e.t.+the+extra-terrestrial+1982,90
61603,inception+2010,51
347409,blondes+at+work+1938,28
129703,royal+space+force+-+the+wings+of+honneamise+1987,39
318739,the+day+the+earth+stood+still+1951,28
312388,love+lasts+three+years+2011,90
39371,the+possession+of+david+oreilly+2010,8
334173,a+good+marriage+1982,89
73572,clean_+shaven+1993,28
343942,birdman+of+alcatraz+1962,67
36599,the+brothers+bloom+2008,10
31035,time+bandits+1981,12
297170,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,108
125043,recollections+of+the+yellow+house+1989,23
82150,thelma++louise+1991,106
278990,down+to+the+sea+in+ships+1949,67
317351,julie++julia+2009,61
348848,gone+girl+2014,58
210594,wargames+1983,83
180728,mr.++mrs.+smith+2005,39
52979,the+flight+before+christmas+2008,64
8422,the+trial+1962,63
291129,the+streetfighter+1974,6
222289,spartacus+1960,39
210480,dinosaurs++a+fun-filled+trip+back+in+time+1987,25
333490,maya+lin+a+strong+clear+vision+1995,93
264522,bad+ass+2012,88
122025,howl+2010,64
222977,gangs+of+new+york+2002,24
241535,true+lies+1994,74
116170,the+power+of+nightmares+2004,141
153388,apollo+13+1995,102
149211,zindagi+na+milegi+dobara+2011,103
276227,the+lord+of+the+rings+the+two+towers+2002,135
70018,get+hard+2015,24
42469,big+hero+6+2014,18
190440,one-eyed+jacks+1961,123
19853,the+good_+the+bad+and+the+ugly+1966,51
147163,my+boyfriends+back+1993,67
45539,red+sorghum+1987,39
128865,la+bte+humaine+1938,85
307164,space+pirate+captain+harlock+2013,78
95573,the+lives+of+others+2006,116
144953,bandit+queen+1994,40
310046,inception+2010,147
260121,ive+loved+you+so+long+2008,78
C289901,twelve+monkeys+1995,21
303922,the+white+massai+2005,114
344721,goodfellas+1990,125
254848,the+shawshank+redemption+1994,132
326610,4+little+girls+1997,57
173168,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,110
114058,dhoom+2004,97
352309,the+matrix+1999,137
43025,autumn+ball+2007,105
16821,the+return+of+the+musketeers+1989,71
324170,dracula+a.d.+1972+1972,61
193184,green+dragon+2001,112
157360,comrades+1987,99
185620,what+price+glory+1926,54
159893,the+shawshank+redemption+1994,105
143240,the+killer+1989,81
88109,the+flamingo+kid+1984,62
326501,straightheads+2007,57
178795,the+good_+the+bad+and+the+ugly+1966,44
219398,king+of+hearts+1966,51
269508,a+chinese+ghost+story+ii+1990,21
157923,the+key+1958,70
311082,duck_+you+sucker+1971,1
312676,life+is+a+miracle+2004,104
280643,the+good+shepherd+2004,56
282508,syriana+2005,122
117037,black+hawk+down+2001,129
169288,harry+potter+and+the+order+of+the+phoenix+2007,102
201522,frenzy+1972,26
139620,every+man+for+himself+1980,41
322847,going+the+distance+2010,26
70486,dawn+of+the+planet+of+the+apes+2014,90
36241,tomorrow_+the+world+1944,55
36456,the+story+of+film+an+odyssey+2011,895
294183,heat+1995,109
27201,state+of+siege+1972,123
283795,time+without+pity+1957,54
84167,the+killer+inside+me+2010,95
225883,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,125
82783,beetlejuice+1988,26
170814,dumbo+1941,49
125725,a+kid+in+king+arthurs+court+1995,85
77770,inglourious+basterds+2009,87
107375,gone+girl+2014,59
4000,hammett+1982,26
269985,crumb+1994,99
132898,charlie+and+the+chocolate+factory+2005,52
21607,mulan+1998,80
199509,beetlejuice+1988,58
259666,airbag+1997,50
130500,the+blank+generation+1976,28
1917,the+smurfs+2+2013,83
256534,the+matrix+1999,119
18866,novocaine+2001,30
178866,all+the+presidents+men+1976,49
339880,dont+look+now+were+being+shot+at+1966,41
347944,camp+2013,65
39698,the+ninth+gate+1999,118
114235,dont+deliver+us+from+evil+1971,14
119199,i+love+you_+man+2009,18
48719,shoah+1985,250
183660,the+imitation+game+2014,27
110290,the+avengers+2012,18
98499,inception+2010,133
341915,my+old+lady+2014,79
79667,dont+worry_+im+fine+2006,83
205077,how+to+train+your+dragon+2+2014,27
93688,a+good+woman+2004,75
228151,310+to+yuma+2007,46
19129,penguins+of+madagascar+2014,19
335438,ice+age+2002,20
167480,fight+club+1999,4
135117,the+incredibles+2004,75
33231,the+day+of+the+jackal+1973,107
162942,the+player+1992,73
248444,heart+of+glass+1976,47
14407,anotherworld+2008,110
161044,delirium+2014,41
345138,shadows+of+forgotten+ancestors+1965,15
49949,house+1977,76
48605,hellboy+ii+the+golden+army+2008,70
344009,rhapsody+in+august+1991,60
41829,just+go+with+it+2011,88
68106,casino+royale+2006,122
74012,forever+amber+1947,29
37924,braveheart+1995,2
256729,drunken+angel+1948,83
139797,wetlands+2013,4
183580,the+assault+2010,87
91187,just+add+water+2008,62
318810,4.3.2.1+2010,97
173767,independence+day+1996,101
54676,the+adventures+of+buckaroo+banzai+across+the+8th+dimension+1984,18
9027,lucky+them+2013,3
224801,hairspray+2007,40
50701,father+of+the+bride+1991,36
137615,girls+just+want+to+have+fun+1985,29
284552,megamind+2010,39
163541,charlie+and+the+chocolate+factory+2005,113
15504,the+key+1958,79
322681,thunderbolt+and+lightfoot+1974,26
151734,adopted+2009,4
348375,interstellar+2014,127
152707,the+boy+in+the+striped+pyjamas+2008,54
155795,project+nim+2011,90
285661,who+can+kill+a+child+1976,2
214537,stranger+than+fiction+2006,86
48828,stars+in+my+crown+1950,83
19654,x-men+days+of+future+past+2014,127
199160,the+brute+1953,33
14460,the+mothman+prophecies+2002,38
149212,female+yakuza+tale+1973,68
284577,mutiny+on+the+bounty+1935,76
173273,time+bandits+1981,12
154731,kummeli+goldrush+1997,46
226059,watermelon+man+1970,28
174765,l.a.+confidential+1997,71
114720,men+in+black+1997,83
330013,ponyo+2008,86
13596,a+civil+action+1998,43
31590,7+dwarves+the+forest+is+not+enough+2006,41
211787,mulan+1998,32
17136,snatch+2000,83
131380,jesse+stone+sea+change+2007,67
145053,burden+of+dreams+1982,50
33422,zidane+-+a+21st+century+portrait+2006,56
112854,calendar+girls+2003,9
157012,the+cranes+are+flying+1957,17
151672,the+egg+and+i+1947,62
184807,funky+forest+the+first+contact+2005,135
259440,madman+1982,42
155411,harry+potter+and+the+prisoner+of+azkaban+2004,113
237624,total+recall+1990,44
255191,serenity+2005,42
228620,the+sword+in+the+stone+1963,57
68088,wait+until+dark+1967,16
312245,beyond+the+minds+eye+1992,6
196981,arn+the+kingdom+at+roads+end+2008,12
295870,the+avengers+2012,118
21882,stonehearst+asylum+2014,70
257828,the+good_+the+bad_+the+weird+2008,1
18528,40+days+and+40+nights+2002,74
69820,body+fat+index+of+love+2012,81
175246,sleepless+in+seattle+1993,35
134911,harry+potter+and+the+half-blood+prince+2009,33
161787,no+reservations+2007,46
249152,kingsman+the+secret+service+2015,83
16085,terminator+3+rise+of+the+machines+2003,38
96983,once+were+warriors+1994,8
17362,christmas+in+august+1998,29
274020,the+tracey+fragments+2007,38
297770,from+above+2014,48
216966,the+shamrock+handicap+1926,6
35170,brides+2004,20
299106,killjoy+2+deliverance+from+evil+2002,13
209934,out+cold+1989,9
170787,the+first+time+2012,12
333398,always+1985,16
83341,barabbas+2013,199
143541,the+bride+wore+black+1968,33
342671,big+hero+6+2014,27
278049,the+river+wild+1994,43
167521,repo+man+1984,12
4070,ive+loved+you+so+long+2008,14
150585,the+matrix+1999,62
194412,red+lights+2012,9
97700,secret+beyond+the+door+1948,27
16412,horton+hears+a+who+2008,1
247495,love_+rosie+2014,1
15098,latcho+drom+1993,0
323145,the+young+lions+1958,108
66841,corpse+bride+2005,58
263080,implanted+2013,51
298249,the+wicked+lady+1945,38
84877,iron+man+3+2013,4
92813,harry+potter+and+the+philosophers+stone+2001,126
217754,conspiracy+theory+1997,74
44730,gone+girl+2014,134
217038,toy+story+2+1999,26
218912,for+me+and+my+gal+1942,52
53454,forrest+gump+1994,136
35214,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,46
329643,dark+city+1950,4
162709,the+butler+2013,45
567,shoah+1985,77
127645,the+matrix+1999,117
191005,carmen+comes+home+1951,60
46851,inception+2010,81
75739,the+sons+room+2001,85
169159,the+lion+king+1994,11
213677,the+nanny+diaries+2007,62
255428,the+spy+who+came+in+from+the+cold+1965,35
173830,batman+vs+dracula+2005,47
179683,the+wolf+of+wall+street+2013,58
197397,i_+robot+2004,101
310243,leon+the+professional+1994,45
309098,the+dragonphoenix+chronicles+indomitable+2014,34
23617,a+very+potter+sequel+2010,73
50176,the+little+mermaid+1989,7
289117,captain+blood+1935,3
131392,rudo++cursi+2008,69
92202,the+forbidden+room+2015,26
178725,broken+english+2007,87
165465,harry+brown+2009,54
282657,predator+1987,84
241680,the+dark+knight+2008,60
338537,from+dusk+till+dawn+1996,22
25731,snowpiercer+2013,45
171358,inception+2010,148
120064,forrest+gump+1994,117
278302,simple+simon+2010,15
331711,inception+2010,45
172806,executioners+from+shaolin+1977,16
68086,dead+times+1964,3
170652,pirates+of+the+caribbean+at+worlds+end+2007,158
238560,resident+evil+extinction+2007,67
315154,pistol+whipped+2008,11
80830,madison+avenue+1962,87
309862,gladiator+2000,109
191048,love+lasts+three+years+2011,69
352029,terminator+salvation+2009,115
150061,daughters+of+darkness+1971,39
79379,a+tale+of+two+sisters+2003,78
295156,the+connection+2014,108
138409,futureworld+1976,22
269758,the+heir+apparent+largo+winch+2008,38
167419,the+arrival+of+wang+2012,12
120482,alexandria+why+1979,33
343806,restaurant+1998,29
283656,kicking++screaming+2005,35
35498,it+follows+2015,6
230015,barry+lyndon+1975,22
66687,underground+1995,37
85314,the+dark+knight+2008,47
238825,the+wolf+of+wall+street+2013,178
315038,47+samurai+1962,173
323511,a+touch+of+sin+2013,4
33121,guilty+hands+1931,11
17682,toy+story+1995,56
340619,master+and+commander+the+far+side+of+the+world+2003,75
313772,the+terminator+1984,43
35226,the+lion+king+1994,57
80125,seven+samurai+1954,125
226126,sideways+2004,35
86452,black+eagle+1988,46
205340,scarface+1983,29
122791,tom+petty+and+the+heartbreakers+runnin+down+a+dream+2007,174
174571,a+womans+tale+1991,61
125931,shrek+2001,54
330676,oldboy+2003,2
252299,the+flight+that+fought+back+2004,81
209364,the+wedding+singer+1998,35
261664,fruitvale+station+2013,29
14568,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,82
283465,lampaansyjt+1972,82
32445,the+philadelphia+story+1940,80
103573,husbands+1970,48
80929,harry+potter+and+the+half-blood+prince+2009,56
197979,apollo+13+1995,82
311607,spider-man+2002,40
144017,waco+the+rules+of+engagement+1997,110
7394,10+things+i+hate+about+you+1999,3
142732,little+big+man+1970,41
65468,the+killing+of+a+chinese+bookie+1976,52
127698,yi+yi+2000,97
208427,ratatouille+2007,48
352254,gran+torino+2008,92
340953,the+mummy+1999,107
130147,the+shawshank+redemption+1994,97
252631,into+the+wild+2007,46
165013,red+dragon+2002,107
91906,castle+in+the+sky+1986,115
334351,sleeping+beauty+1959,24
217894,fatal+attraction+1987,30
314204,zatichi+meets+the+one-armed+swordsman+1971,8
307465,days+of+heaven+1978,67
258884,flirting+with+disaster+1996,53
285931,goodbye+again+1961,24
167130,union+pacific+1939,30
204006,the+cider+house+rules+1999,17
68420,container+2006,11
88552,enid+is+sleeping+1991,27
238980,the+empire+strikes+back+1980,1
245240,scorchers+1991,33
12573,the+lord+of+the+rings+the+return+of+the+king+2003,180
142580,dawn+of+the+planet+of+the+apes+2014,78
189787,bandits+2001,97
190385,leon+the+professional+1994,98
76143,cast+away+2000,56
352213,burning+bright+2012,40
235253,kurt++courtney+1998,74
174269,will+2011,92
299828,i+want+to+live+1958,58
69792,mr.+bones+2+back+from+the+past+2008,59
300128,the+life+and+times+of+judge+roy+bean+1972,87
200438,savages+1972,28
205379,71+2014,94
181917,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,120
270815,a+sense+of+history+1992,20
218574,fight+club+1999,75
91896,interstellar+2014,129
198575,the+civil+war+1990,103
178389,despicable+me+2+2013,92
220276,steak+2007,47
18249,13+beloved+2006,9
41557,airplane+1980,30
202869,walter+1982,26
130538,animal+farm+1954,71
322909,three+outlaw+samurai+1964,31
258074,innerspace+1987,108
186928,e.t.+the+extra-terrestrial+1982,112
2526,everything+is+illuminated+2005,59
207092,the+good_+the+bad+and+the+ugly+1966,147
287506,the+time+machine+1960,26
302784,the+list+of+adrian+messenger+1963,55
338028,something+to+talk+about+1995,39
23287,rosetta+1999,50
315189,seven+samurai+1954,45
34399,cry+baby+lane+2000,23
312917,wait+until+dark+1967,32
182426,back+to+the+future+1985,97
234875,the+shining+1980,109
