userid,movieid,minute
340129,manon+of+th e+spring+1952,75.0
112809,palestine+is+still+the+issue+2003,54.0
311022,murk+2005,125.0
263118,the+prince+and+the+pauper+1990,26.0
241965,d9sZkViBUYiybBzr,24.0
223588,lightning+bug+2004,1.0
224811,patton+oswalt+no+reason+to+complain+2006,43.0
316111,krakatoa+the+last+days+2006,88.0
294535,teorema+1968,99.0
188692,OWOpFqy7zH4vLE8UqGwlSgme2iGl8f3,4.0
22559,union+square+2011,81.0
188944,storefront+hitchcock+1998,78.0
106569,jubilation+street+1944,74.0
205952,the+milk+of+sorrow+2009,95.0
154,riding+giants+2004,106.0
103615,dont+be+afraid+of+the+dark+2010,100.0
87580,the+terminatsor+1984,48.0
179548,definitely_+maybe+2008,102.0
139044,two+much+1996,119.0
263366,kill+list+2011,64.0
171782,the+facts+of+life+1960,104.0
336439,a+midsummer+nights+dream+1968,125.0
194358,the+thin+man+1934 ,69.0
11335,holiday+for+drumsticks+1949,8.0
57429,center+stage+2000,116.0
104866,ambush+trail+1946,61.0
226191,naked+weapon+2002,91.0
277469,the+spiders+stratagem+1970,36.0
290836,voices+of+a+distant+star+2002,26.0
171447,howls+movi ng+castle+2004,6.0
164628,HRKZdS7yYkI,47.0
1898,nina+takes+a+loBver+1995,24.0
120220,the+burglars+1971,121.0
317452,irreversible+2002,98.0
43497,zwCvPlUO3noWel0kpHdZjTXHGF5gw7LI3G9JCF9Ckx9Xft,63.0
145450,the+super+1991,85.0
260069,graceland+2012,85.0
227759,penelope+1966,98.0
263173,the+princess+and+the+goblin+1992,83.0
177870,curse+of+the+golden+flower+2006,115.0
251939,ihcy4WKs5NiFGS9HyXj9,84.0
106164,criss+cross+1949,89.0
15463,fortress+2+1999,93.0
314213,the+last+time+2006,97.0
186386,gifted+hands+the+ben+carson+story+2009,87.0
285164,hitch+hike+1977,105.0
3916,where+were+you+when+the+lights+went+out+1968,90.0
272984,the+pinochet+case+2001,111.0
166703,little+soldier+2008,103.0
151015,throw+away+your+books_+rally+in+the+streets+1971,139.0
19212,avenging+angelo+2002,98.0
92106,valley+of+flowers+2006,121.0
60353,interstellCar+2014,135.0
45380,captain+january+1936,78.0
313494,the+ox-bow+incident+1943,76.0
161181,life+of+pi+2012,128.0
66965,isle+of+the+dead+1945,72.0
86122,b ig+hero+6+2014,73.0
75093,hOxyRdv1bOHwY12QbKdbxuuuLm2FYdJHJv3URiHZWYDuqTRYQbZTVrMH6Q,89.0
103068,blind+mans+bluff+2005,112.0
116297,the+shock+doctrine+2009,80.0
301723,pitch+perfect+2012,113.0
100901,21+grams+2003,125.0
171300,humboldt+county+2008,98.0
107513,the+lord+of+the+5rings+the+fellowship+of+the+ring+2001,67.0
35280,green+lantern+first+flight+2009,76.0
55260,himalaya+1999,109.0
37434,trinity+and+beyond+the+atomic+bomb+movie+1995,93.0
264716,batman+forever+1995,122.0
63420,the+rocketeer+1991,109.0
222120,midnight+madness+1980,113.0
172957,the+american+astronaut+2001,92.0
103902,dagon+2001,96.0
196104,interstella+5555+the+5tory+of+the+5ecret+5tar+5ystem+2003,69.0
94539,the+ruins+2008,92.0
77205,this+property+is+condemned+1966,111.0
60974,zombieland+X2009,3.0
115731,pu lp+fiction+1994,27.0
146101,blacksmith+scene+1893,2.0
299094,avatar+20 09,28.0
284418,richard+iii+1912,56.0
319963,black+coffee+2014,83.0
10775,brighton+rock+1947,93.0
180276,village+people+2013,86.0
100183,them+1954,95.0
23033,ultimate+avengers+2006,73.0
200125,twice+upon+a+time+2012,91.0
349247,the+third+wave+2003,116.0
202456,e6csGKR8TtHaX98tJj,47.0
34781,the+beach+2000,120.0
321716,the+periwig-maker+2000,16.0
296188,i+married+a+monster+from+outer+space+1958,79.0
26958,tom++viv+1994,116.0
251604,barefoot+in+the+park+1967,107.0
293161,garden+party+2008,89.0
279391,the +thin+blue+line+1988,67.0
28562,8+2012,92.0
3485,princess+2006,91.0
286161,rocks+in+my+pockets+2014,89.0
17635,ueeDD3lHExH7Mf6UqxkM9VIiY9vVOWffj,46.0
274774,pulp+fiction+19 94,27.0
338017,the+sound+of+fury+1950,86.0
261656,dark+water+2002,102.0
272886,a+perfect+day+2008,10.0
319327,qoQlvoyBTtIdkUlTEkNqrLJuv9wFj9qt5kRMI,143.0
10189,the+motel+2005,76.0
18543,the+mind+reader+1933,73.0
200805,death+takes+a+holiday+1934,51.0
84099,a+lesson+before+dying+1999,55.0
159684,punk+in+london+1977,112.0
228248,neurons+to+nirvana+2013,70.0
278070,signs+2002,107.0
228863,how+the+west+was+fun+1994,97.0
284222,the+roaring+twenties+1939,105.0
215025,begone+dull+care+1949,9.0
55144,okis+movie+2010,81.0
306909,marion+bridge+2003,91.0
157393,the+curse+of+the+werewolf+1961,94.0
24223,cake+2014,103.0
61084,h2ggawJTrS,3.0
165807,the+wind+in+the+willows+1995,36.0
285222,dracula+untold+2014,93.0
172671,clash+of+the+wolves+1925,75.0
261292,dragon+age+redemption+2011,11.0
132191,santa+claus+1959,95.0
154778,chained+2012,95.0
287780,the+great+white+hope+1970,104.0
22953,the+candy+snatchers+1973,95.0
342938,its+a+gift+1934,69.0
211865,caprice+1967,93.0
175107,the+deep+end+2001,102.0
179083,purpose+2002,97.0
166295,kingpin+1996,114.0
226803,forrevst+gump+1994,109.0
337955,i+am+the+law+1938,84.0
234609,dirkie+-+lost+in+the+desert+1969,85.0
18833,twelve+monkeys+1995,130.0
24209,ealTzyvTfldh9APEt5odY,74.0
310809,planet+of+the+vampires+1965,89.0
340019,montana+1950,76.0
329816,wild+reeds+1994,116.0
31999,dYawn+of+the+planet+of+the+apes+2014,43.0
317766,the+lone+wolf+spy+hunt+1939,72.0
153440,three+giant+men+1973,82.0
330630,stonewall+1995,100.0
177049,fando+and+lis+1968,94.0
111192,poohs+grand+adventure+the+search+for+christopher+robin+1997,77.0
306635,the+crucified+lovers+1954,103.0
99676,abel+1986,101.0
296569,the+guide+2011,95.0
276313,skipped+parts+2000,101.0
129320,raggedy+man+1981,95.0
236926,across+the+sea+of+time+1995,52.0
296821,jane+eyre+1971,111.0
300702,H1UCZBknB47HCqsa,14.0
104717,ystvni+henry+2004,91.0
258120,battle+in+seattle+2007,93.0
307606,the+last+angry+man+1959,101.0
183839,journey+to+the+center+of+the+earth+1989,46.0
277842,tam ing+of+the+fire+1972,79.0
108650,the+next+best+thing+2000,109.0
120327,it+follolws+2015,62.0
75845,by+the+light+of+the+silvery+moon+1953,65.0
165959,the+robber+2010,97.0
323851,blkack+rock+2012,80.0
22350,dancing+at+lughnasa+1998,97.0
295036,don+juan+demarco+1994,98.0
216103,monsieur+batignole+2002,101.0
84599,mysterious+mr.+moto+1938,63.0
183836,stagecoach+1939,97.0
326097,dead+times+1964,11.0
33513,mdagic+in+the+moonlight+2014,77.0
254045,behind+the+screen+1916,25.0
202545,pirates+of+silicon+valley+1999,49.0
266975,st.+trinians+2007,102.0
17635,the+lion+kinyg+2+simbas+pride+1998,45.0
145925,die+hard+31988,7.0
195159,saving+grace+2000,94.0
68114,evening+20 07,35.0
79539,macross+plus+movie+edition+1995,116.0
74002,body+of+water+2011,106.0
54441,the+three+caballeros+1944,72.0
307019,rF95r0485jTez379CPe6rb0ivadk0vRhSGphExTpy43UAZjSnVO,114.0
299910,whirlygirl+2006,100.0
156338,sons+of+perdition+2010,86.0
265134,the+man+who+changed+his+mind+1936,67.0
107192,hanzo+the+razor+sword+of+justice+1972,109.0
342096,albino+farm+2009,86.0
194358,MPbRt8bB0sMQmRhLu,67.0
16449,the+night+strangler+1973,75.0
144164,JLYwxSGHGKDq0NBAlJfOiZH,68.0
238886,the+air+i+breathe+2007,96.0
257515,to+be+and+to+have+2002,105.0
178916,living+with+the+fosters+2002,114.0
62928,waZJoa8tGEzA,61.0
32783,the+money+order+1968,91.0
278284,the+obama+deception+2009,112.0
148455,middle+of+nowhere+2012,102.0
280405,front+of+the+class+2008,96.0
258361,forbidden+1932,86.0
321595,offside+2006,94.0
304820,reclaim+2014,97.0
83442,in+your+hands+2004,51.0
213735,highway+2014,134.0
188248,cra+cuervos+1975,111.0
180972,jubal+1956,101.0
270955,FCOMNPqcJ7q9uju,75.0
332697,seven+brides+for+seven+brothers+1954,103.0
181223,4+2005,127.0
49184,i+am+not+a+hipster+2013,91.0
78017,broken+vessels+1998,2.0
125569,aftermath+population+zero+2008,91.0
54862,dive+2010,54.0
127851,reasonable+doubt+2014,92.0
224130,daylight+1996,116.0
250975,a+good+year+2006,119.0
220231,the+strange+case+of+the+end+of+civilization+as+we+know+it+1977,57.0
17235,king+of+texas+2002,72.0
101257,brewster+mccloud+1970,106.0
204073,looking+for+mr.+goodbar+1977,136.0
123141,portrait+of+wally+2012,91.0
187637,kings+of+the+sun+1963,109.0
6178,james+and+the+giant+peach+1996,80.0
209862,detroit+metal+city+2008,105.0
208397,the+wildest+dream+2010,95.0
235553,never+on+sunday+1960,92.0
121781,4boHWLTIXiawAGQrXyPo,80.0
142535,the+last+diamond+2014,54.0
223116,big+herok+6+2014,58.0
173208,the+reincarnation+of+peter+proud+1975,106.0
144399,the+awful+dr.+orlof+1962,91.0
161827,abandoned+2010,94.0
27525,spies+like+us+1985,103.0
182866,carlas+song+1996,126.0
322245,the+maidens+conspiracy+2006,123.0
158199,the+battle+of+the+rails+1946,86.0
214913,23+1998,100.0
343962,mrs.+winterbourne+1996,58.0
197701,les+misrables+2012,158.0
117733,in+paris+2006,93.0
195301,XYhLMbIoRhm,54.0
270499,ninas+heavenly+deligh ts+2006,49.0
47989,bright+days+ahead+2013,92.0
156405,massacre+at+central+high+1976,8.0
179767,the+adventures+of+mark+twyain+1944,7.0
134444,babe+pig+in+the+city+1998,93.0
224227,reality+bites+1994,100.0
161489,my+forbidden+past+1951,71.0
14625,ping+pong+2012,81.0
335394,beauty+and+the+bastard+2005,103.0
168065,star+trek+of+gods+and+men+2007,88.0
150348,XhHGSAT5HgTAQOaZUyPVBRIlanzGNrPa3z7tQobrCEwHmPCx6A6,36.0
185011,tom++thomas+2002,111.0
14564,visitor+q+2001,85.0
5990,hPEiX5pDQ9aQh0l4APE,9.0
122161,czech+dream+2004,91.0
241229,shanghaied+1915,31.0
70353,lust+for+gold+1974,87.0
11458,monsturd+2003,81.0
210351,iron+ma n+2008,57.0
309795,street+trash+v1987,28.0
274163,godzilla+vs.+mechagodzilla+1974,85.0
325906,demonic+toys+1992,84.0
315,the+baader+meinhof+complex+2008,151.0
280539,the+next+voice+you+hear....+1950,84.0
267882,a+christmas+carol+1984,101.0
302639,vision+quest+1985,106.0
33219,i+was+an+adventuress+1940,82.0
241670,mother+lode+1982,102.0
217237,beyond+the+lights+2014,117.0
229349,deceived+1991,105.0
268832,the+devil+and+miss+jones+1941,93.0
342624,moscow+clad+in+snow+1909,8.0
114247,erik+the+viking+1989,108.0
332846,paper+lion+1968,108.0
183023,il+posto+1961,94.0
311928,the+cabinet+of+caligari+1962,107.0
205255,equinox+1970,81.0
291408,police+1916,27.0
293236,EEswM5tq27YHLpqs8PtEl,42.0
344407,ghidorah_+the+three-headed+monster+1964,8.0
129247,the+trans-atlantic+mystery+1932,23.0
81321,through+a+glass+darkly+1961,90.0
165601,my+louisiana+sky+2001,99.0
249238,legal+eagles+1986,117.0
236128,highball+1997,111.0
6487,k-20+the+fiend+with+twRenty+faces+2008,50.0
107489,police_+adjective+2009,116.0
119590,good+luck.+and+take+care+of+each+other+2012,101.0
142960,the+whistleblower+2010,6.0
58252,the+madagascar+penguins+in+a+christmas+caper+2005,12.0
187707,the+outlaw+and+his+wife+1918,137.0
192328,on+golden+pond+1981,65.0
321722,the+war+room+1993,97.0
74222,maggie+simpson+in+the+longest+daycare+2012,2.0
280946,the+burning+plain+2008,112.0
37463,the+man+from+planet+x+1951,71.0
266626,miss+bala+2011,114.0
183244,dancer+in+the+dark+2000,141.0
267848,wer+2013,90.0
282949,5LfLOOgI038rYbSCPG,75.0
50091,at+s ea+2007,17.0
74738,the+sheik+1921,81.0
176812,wake+in+fright+1971,115.0
88807,AXhPOBNGNEtp17T6geh,63.0
58703,he+loves+me...+he+loves+me+not+2002,93.0
278424,flavor+of+green+tea+over+rice+1952,116.0
330749,rush+hour+2+2001,91.0
24617,everything+you+always+wanted+to+know+about+sex+*but+were+afraid+to+ask+1972,49.0
136087,harvie+krumpet+2003,24.0
310203,gate+of+hell+1953,87.0
260435,yeelen+1987,106.0
158859,raw+deal+1948,80.0
311715,if+i+want+to+whistle_+i+whistle+2010,95.0
198943,karlsson+on+the+roof+1974,100.0
162692,A4KMU5yJTexjdLO7FW35,68.0
282885,austin+powers+international+man+of+mystery+1997,95.0
27668,a+patch+of+blue+1965,106.0
238561,along+the+coast+1958,26.0
153358,the+seduction+of+joe+tynan+1979,109.0
146067,sandakan+no.+8+1974,121.0
53418,bite+the+bullet+1975,7.0
209456,possessed+2000,90.0
147118,first+descent+2005,111.0
297580,bery+yaar+2014,112.0
155267,the+castle+of+the+living+dead+1964,92.0
106281,primer+2004,78.0
352550,the+smiling+ghost+1941,72.0
4953,the+flat+2011,58.0
59115,trilogy+of+terror+1975,73.0
317867,the+brotherhood+of+justice+1986,98.0
91209,enthiran+2010,156.0
3339,modulations+1998,76.0
120225,change+of+habit+1969,94.0
118977,the+marathon+family+1982,93.0
316653,pool+of+london+1951,86.0
267635,analyze+this+1999,29.0
119262,the+fourth+angel+2001,97.0
284630,one+tough+cop+1998,91.0
57168,2gqaYaV82MzBKpCzqHp,45.0
189436,gay+purr-ee+1962,86.0
239982,tell+them+who+you+are+2004,96.0
235240,brief+crossing+2001,81.0
77429,D5idq1hV1iICJf,93.0
221324,the+chance+of+a+lifetime+1943,35.0
53594,rogue+trader+1999,102.0
56998,the+blue+lagoon+1980,79.0
130793,the+september+issue+2009,91.0
48996,confession+1937,88.0
249471,1KhY2ScRXxc0ZlOFVL,24.0
171119,black+moon+1975,101.0
259955,mad+dog+and+glory+1993,97.0
28202,the+face+of+love+2013,93.0
223078,the+secret+glory+2001,91.0
35937,the+heirloom+2005,98.0
345891,harvest+2011,89.0
321507,farscape+the+peacekeeper+wars+2004,183.0
163761,badlands+1973,95.0
47682,the+intruders+2015,93.0
13761,dUUuBOjBEB4gR4WP6J1L8fOCWz4RwdPvVGm4DNdWcyoU5,37.0
39767,chasing+christmas+2005,82.0
226343,little+italy+1978,1.0
300878,merry+madagascar+2009,31.0
282325,min+and+bill+1930,67.0
261241,loutremangeur+2002,91.0
112799,the+jungle+bPook+1967,2.0
209536,mondo+cane+1962,106.0
157173,1990+the+bronx+warriors+1982,90.0
253609,after+porn+ends+2012,91.0
326872,blood+wedding+1981,68.0
5056,J9j31nRN2b6ggb2wsMvi7,114.0
191308,lLSowaNXO9Uj2WMRHTG8rGNN6V5ucqO7VT2ngecHJ1LkFspmTWiDw,64.0
341571,the+children+are+watching+us+1944,85.0
208237,brzO2N0npvg8GmRiXwHn1AyxPP3qCxKFq05iKdr,27.0
208464,doctor+at+large+1957,105.0
227278,ski+school+1990,96.0
330990,gypsy+1993,154.0
130623,linotype+the+film+2012,76.0
6080,just+pals+1920,51.0
206425,angels+over+broadway+1940,80.0
32318,roadkill+1989,86.0
13447,devil+in+the+flesh+1947,111.0
337023,wild+side+2004,111.0
24943,cry+havoc+1943,98.0
70290,excision+2 012,70.0
199097,8mm+2+2005,107.0
44058,the+brave+1997,124.0
30959,kiss+me_+stupidD+1964,41.0
216681,sOUH0QUKljmIzwBgm1CK8hzf1,25.0
11320,louis++luca+and+the+snow+machine+2013,77.0
67742,forks+over+knives+2011,91.0
266921,6pulp+fiction+1994,47.0
103945,husbands+and+wives+1992,109.0
48254,dreaming+of+joseph+lees+1999,93.0
330158,A4ijpI4DHVHta7u6YpruZn4,79.0
158734,two+mules+for+sister+sara+1970,117.0
165061,mDuV5fqkmjw,60.0
134509,the+light+bulb+conspiracy+2010,76.0
25267,century+of+the+dragon+1999,1.0
75827,lotte+reiniger+homage+to+the+inventor+of+the+silhouette+film+2001,1.0
240016,locke+2014,86.0
46120,garlic+is+as+good+as+ten+mothers+1980,52.0
313409,power+and+terror+noam+chomsky+in+our+times+2002,75.0
188662,escape+to+victory+1981,117.0
212332,jim+norton+please+be+offended+2012,61.0
336873,fright+1971,88.0
84869,the+cutter+2005,93.0
229988,the+apple+1998,87.0
114467,kidulthood+2006,90.0
307714,yours_+mine+and+ours+1968,112.0
65542,the+family+jewels+1965,100.0
180906,one+step+ahead+of+my+shadow+1933,8.0
113524,the+stepford+wives+2004,94.0
18067,munyurangabo+2007,98.0
290650,BklghsDvKhnbAqDCSWe,54.0
30461,03KPqpuTSTCxbzAks1lq9BKgsk,77.0
228795,at+the+death+house+door+2008,99.0
94570,monkey+business+1952,98.0
86740,cal l+her+savage+1932,74.0
64658,lucie+aubrac+1997,116.0
187871,the+curse+of+frankenstein+1957,83.0
270724,swamp+shark+2011,86.0
175734,suburban+gothic+2014,91.0
160666,the+five+venoms+1978,99.0
99735,m6mPbDadc5,76.0
114143,the+lord+of+the+ring s+the+two+towers+2002,46.0
168713,the+good+girl+2002,94.0
314639,the+four+2012,119.0
272100,the+kid++i+2005,94.0
127433,a+grand+day+out+1990,24.0
124525,johnny+dangerously+1984,91.0
142719,bob+funk+2009,107.0
180330,dopamine+2003,80.0
342054,the+long+kiss+goXodnight+1996,0.0
59698,ginger++rosa+2012,90.0
44563,anima+mundi+1992,29.0
232663,titanic+1953,99.0
329646,olympia+part+two+festival+of+beauty+1938,101.0
185368,princess+mononoke+19978,51.0
256216,el+robobo+de+la+jojoya+1991,83.0
114677,2kjoXgeVvoO8dfGFmhF,76.0
316815,fish+tank+2009,124.0
42577,the+passion+of+ayn+rand+1999,18.0
20545,children+of+hiroshima+1952,98.0
129912,starring+maja+2009,92.0
75879,let+it+rain+2008,99.0
156345,casshern+2004,142.0
115182,look+both+ways+2005,101.0
76655,three+comrades+1938,99.0
110391,chinese+zodiac+2012,121.0
196521,zGmUfbyP4raqxMrsWq46luqKZm,128.0
332654,journey+to+the+sun+1999,105.0
238135,the+canyon+2009,103.0
27852,the+queen+of+spades+1949,96.0
275039,dbtd1lMaGvOTsQCTUTmlUV,79.0
1983,boat+people+1982,110.0
253839,the+dancing+masters+1943,1.0
36664,in+the+winter+dark+1998,93.0
229399,jacob+the+liar+1974,101.0
280295,butterflies+are+free+1972,110.0
94632,ship+of+fools+1965,150.0
334912,flags+of+our+fathers+2006,133.0
131519,imagine+2012,7.0
269516,vincent+1982,7.0
98032,pMi3It7BOiHl13jgjR8ltVpvgKtcI,11.0
33398,crisis+behind+a+presidential+commitment+1963,53.0
351758,deep+sea+3d+2006,42.0
169495,god+bless+ozzy+osbourne+2011,95.0
278093,love+comes+softly+2003,89.0
291219,mischief+night+2013,88.0
98657,joint+security+arCea+2000,6.0
56634,hellboun9d+2012,16.0
146458,k ikis+delivery+service+1989,83.0
13853,automata+2014,111.0
142166,intersection+1994,99.0
32735,black+swan+2010,109.0
57330,piggy+2012,107.0
97293,holidaze+2013,89.0
59819,atragon+1963,97.0
289073,dirty+girl+2010,91.0
282091,stargate+sg-1+children+of+the+gods+-+final+cut+2009,93.0
300815,the+love d+ones+2009,28.0
245272,10+things+i+chate+about+you+1999,44.0
210106,all+mine+to+give+1957,104.0
155619,inseminoid+1981,88.0
118204,high+roller+the+stu+ungar+story+2003,121.0
52203,the+fireman+1916,33.0
97706,violent+saturday+1955,91.0
39394,spider+2007,6.0
255073,open+house+2010,89.0
339041,ovosodo+1997,101.0
120023,mardock+scramble+the+second+combustion+2011,65.0
115852,csrJuj6a0nwyL4,32.0
45876,h2rLTXklL3wu1p6mjfknLnznSW13jByrtSrMrT,64.0
318353,66J43hRs8QHtRUGYEbwIUZgPnRewvIgBugh2lMGa3nQbi02uu,202.0
114589,first+family+1980,98.0
180957,abrahams+valley+1993,204.0
85704,the+beehive+1982,113.0
155465,the+taking+of+pelham+one+two+three+1974,105.0
88986,it+rains+in+my+village+1968,85.0
13231,rudolph+the+red-nosed+reindeer+the+movie+1998,84.0
235704,no+way+out+1987,115.0
50605,toys+in+the+attic+1963,91.0
258730,the+garden+of+words+2013,47.0
17884,young+detective+dee+rise+of+the+sea+dragon+2013,134.0
216421,8ksSrcypaIE98voQka22tbt,51.0
210902,the+other+side+of+the+mountain+1975,104.0
288298,ro.go.pa.g.+1963,123.0
243688,turkish+passion+1994,113.0
294420,stevie+nicks+live+at+red+rocks+1987,9.0
307773,bz0CuXLdUkyGBD1hw,97.0
48721,punching+the+clown+2010,92.0
312548,watchmen+ 2009,12.0
278819,dragon+ball+z+the+history+of+trunks+1993,49.0
65658,sparrows+daNnce+2013,63.0
20995,mystery+science+theater+3000+the+movie+1996,74.0
89389,body+of+lies+2008,129.0
325738,the+skin+game+1931,78.0
61390,double+impact+1991,111.0
171609,true+heart+susie+1919,62.0
90085,princess+orourke+1943,95.0
136659,i+was+a+male+war+bride+1949,106.0
175606,f5zznU8DxnE385eURt1dMg4RUqmW,208.0
301751,six+swedish+girls+at+a+pump+1980,86.0
156830,a+return+to+salems+lot+1987,102.0
232318,wanda+1970,103.0
69895,zjJ9pv5RFN0ZAa,58.0
107653,home+of+the+brave+2006,39.0
43487,a+wednesday+2008,104.0
117125,the+awakening+2011,108.0
155795,28F05q8qqU4lhgtu,40.0
19793,23W975IL3qXXzfcA1YLovxC,23.0
125879,presidentintekijt+2014,91.0
6671,morning+of+the+earth+1971,80.0
116442,final+destination+2000,95.0
122717,singapore+sling+1990,116.0
232872,oeJFnALOElVFK3G,80.0
160690,tL37zrX8vcpnidsB4Z3QgMVL,48.0
80054,sign+o+the+times+1987,85.0
177136,the+lord+of+the+rings+the+etwo+towers+2002,76.0
138298,guerrilla+the+taking+of+patty+hearst+2004,90.0
27388,rCznsIKpwHY5uhL2,23.0
315417,the+god father+1972,56.0
182070,RdJZGPPGRmjCDDT1rPO09tGutxE5tOxYOSucQcbAtf88,89.0
309404,surf+nazis+must+die+1987,84.0
319788,foxcatcher+2014,135.0
74562,the+blue+umbrella+2013,8.0
157519,rancho+deluxe+1975,94.0
48650,the+emerald+forest+1985,115.0
146285,iPI2jtutrJ3u,81.0
175042,the+joke+1969,35.0
266049,the+gruffalos+child+2011,27.0
233931,murmur+of+the+heart+1971,119.0
193275,touch+the+sound+2004,100.0
193846,the+christmas+wish+1998,79.0
35884,illusive+tracks+2003,101.0
329469,the+education+of+mohammad+hussein+2012,39.0
181608,cb4+1993,90.0
133775,buttcrack+1998,55.0
116230,wWAGYUVf6Ksc2xSpxGh3HwGSm,5.0
178735,rabid+grannies+1988,91.0
10560,the+sergeant+1968,109.0
329068,mysteries+of+lisbon+2010,273.0
274964,children+of+the+secret+state+2001,51.0
246922,summer+days+with+coo+2007,139.0
337822,son+of+batman+2014,75.0
46110,dracula+2000+2000,100.0
173352,uX1Xdo3ib0xS,54.0
298173,the+do-deca-pentathlon+2012,77.0
135662,the+secret+lives+of+dentists+2002,105.0
62169,spinning+boris+2003,113.0
234906,a+golden+christmas+2009,96.0
17346,the+smiling+lieutenant+1931,94.0
230992,pocket+money+1972,103.0
325224,synth+britannia+2009,89.0
341948,the+paleface+1948,92.0
50366,a+bucket+of+blood+1995,84.0
119798,the+taking+of+deborah+logan+2014,91.0
199350,a+matter+of+loaf+and+death+2008,31.0
233811,the+woman+in+the+window+1944,100.0
194259,dead+fish+2005,20.0
130016,wrestling+2007,21.0
3204,8oatbnJ3vuCAqu3yNgfSwauu,13.0
166598,are+you+listening+1932,74.0
